1,5171.62939453125,23010480128.0
2,22990346240.0,2244615936.0
3,2247938560.0,1542924032.0
4,1572530560.0,1079483.5
5,1012131.4375,266286384.0
6,275672224.0,151993024512.0
7,140666421248.0,10515482624.0
8,8135354880.0,540165056.0
9,516542656.0,1793354240.0
10,1793833472.0,463435872.0
11,465184384.0,2731932.5
12,2553115.75,170024032.0
13,169133680.0,206109600.0
14,205948496.0,142436224.0
15,141988096.0,64553004.0
16,64361064.0,22164460.0
17,21598166.0,5898390.5
18,5534503.0,1115651.875
19,1054396.75,295302.625
20,296994.65625,243348.859375
21,242819.109375,234608.046875
22,234425.4375,319900.96875
23,324936.46875,233687.890625
24,249857.109375,135934.9375
25,143777.609375,113194.015625
26,116738.28125,115297.6484375
27,114574.140625,51943.5859375
28,51687.10546875,12882.6015625
29,13153.3408203125,8600.46484375
30,9485.923828125,28023.412109375
31,28948.15625,18925.0546875
32,20491.859375,3421.006103515625
33,8791.017578125,4661.2978515625
34,4594.48095703125,4701.9697265625
35,4383.94580078125,5921.88037109375
36,5721.1494140625,7861.0703125
37,7714.8798828125,8714.1923828125
38,8577.6083984375,9008.0673828125
39,9475.2275390625,12468.521484375
40,12385.3037109375,12798.865234375
41,13220.9599609375,12358.880859375
42,12230.7958984375,11615.8095703125
43,11750.0009765625,10792.439453125
44,10819.6494140625,9687.7353515625
45,9747.6552734375,8231.1650390625
46,8269.416015625,6830.53271484375
47,6895.3662109375,5444.82080078125
48,5627.5361328125,4335.46923828125
49,4336.7314453125,2130.328369140625
50,3407.251220703125,5330.125
51,5232.37060546875,5286.57373046875
52,5170.22119140625,5361.6806640625
53,5222.3603515625,5168.00830078125
54,5013.25341796875,4835.671875
55,4777.1455078125,4406.8427734375
56,4355.2587890625,4195.6171875
57,4480.7548828125,3869.01416015625
58,4137.8193359375,3374.78125
59,3486.03662109375,3065.272705078125
60,3014.260498046875,2913.305908203125
61,2928.63720703125,2682.727294921875
62,2788.302978515625,2515.500244140625
63,2633.4560546875,2419.20654296875
64,2422.113037109375,2361.447998046875
65,2372.525634765625,2453.851318359375
66,2396.238037109375,2450.291259765625
67,2352.892333984375,2380.5673828125
68,2360.74365234375,2405.5302734375
69,2413.3330078125,2307.90673828125
70,2384.052978515625,2325.4560546875
71,2351.5068359375,2206.85791015625
72,2135.919189453125,2154.96630859375
73,2039.8521728515625,2092.9150390625
74,2000.32763671875,1982.5609130859375
75,1972.24951171875,2004.83349609375
76,1983.21435546875,3008.650634765625
77,3251.209716796875,2326.264892578125
78,2129.898681640625,2289.1064453125
79,2103.73193359375,2270.814453125
80,2110.388671875,2277.484619140625
81,2051.514404296875,2236.95458984375
82,1997.5260009765625,2243.7626953125
83,2010.935546875,2213.96875
84,1964.7447509765625,2270.12158203125
85,1970.0499267578125,2142.3515625
86,1907.0640869140625,2122.728271484375
87,1871.57177734375,2018.76806640625
88,1833.6041259765625,2000.864990234375
89,1805.5621337890625,2018.4044189453125
90,1798.075439453125,2042.2191162109375
91,1806.5927734375,2046.67041015625
92,1794.6817626953125,1932.2890625
93,1722.685302734375,1954.98583984375
94,1739.5745849609375,1946.8653564453125
95,1738.1527099609375,1864.8819580078125
96,1725.75830078125,1858.6302490234375
97,1726.828857421875,1854.2152099609375
98,1714.4317626953125,1843.7755126953125
99,1723.21875,1859.1573486328125
100,1786.03857421875,1861.8760986328125
101,1761.4322509765625,1820.2261962890625
102,1755.396240234375,1794.348388671875
103,1732.2374267578125,1800.1168212890625
104,1695.5968017578125,1771.778076171875
105,1663.5633544921875,1866.371337890625
106,1703.52099609375,1946.6387939453125
107,1858.4725341796875,1719.826171875
108,1634.19580078125,1774.6839599609375
109,1647.359130859375,1717.823486328125
110,1617.0030517578125,1686.8162841796875
111,1560.102294921875,1668.80712890625
112,1567.9083251953125,1939.413330078125
113,1698.8470458984375,1965.7073974609375
114,1681.9512939453125,1887.5753173828125
115,1621.436767578125,1917.791748046875
116,1652.859375,2028.71044921875
117,1683.3046875,1835.95654296875
118,1570.016357421875,1772.9818115234375
119,1560.484619140625,1787.8330078125
120,1466.6474609375,1740.5791015625
121,1530.51318359375,1719.9498291015625
122,1475.74951171875,2397.2685546875
123,2153.181884765625,2090.46484375
124,1858.989013671875,2701.745849609375
125,2383.614013671875,2355.430908203125
126,2206.177001953125,1992.8646240234375
127,1917.0401611328125,2130.755126953125
128,1847.872314453125,1941.9075927734375
129,1759.7032470703125,1963.7637939453125
130,1752.4285888671875,1994.64697265625
131,1759.2117919921875,1999.2935791015625
132,1762.6751708984375,2011.0933837890625
133,1752.1796875,2034.999267578125
134,1728.972900390625,2028.7158203125
135,2987.861328125,2010.8284912109375
136,4020.929443359375,2000.6959228515625
137,2762.210693359375,2004.19287109375
138,2729.2099609375,2004.59228515625
139,2594.88037109375,1990.49462890625
140,2461.005859375,1981.364990234375
141,2192.539794921875,1939.2342529296875
142,2088.2646484375,1856.13916015625
143,2011.200927734375,1852.7459716796875
144,1980.578857421875,1855.2158203125
145,2032.89013671875,1849.5089111328125
146,2004.2113037109375,1845.017578125
147,1857.47509765625,1865.8397216796875
148,2015.376220703125,1873.6331787109375
149,1846.1265869140625,1888.9107666015625
150,1892.1099853515625,1909.612548828125
151,1810.7142333984375,1927.7176513671875
152,1728.898193359375,1928.511962890625
153,1715.9783935546875,2136.203369140625
154,1972.553466796875,2063.196533203125
155,1869.7142333984375,1976.088623046875
156,1766.3634033203125,1912.2161865234375
157,1688.1446533203125,1890.02197265625
158,1651.0263671875,1911.26171875
159,1664.0098876953125,1952.3863525390625
160,1704.3062744140625,1990.4423828125
161,1728.971435546875,1798.78125
162,1650.33642578125,1770.091552734375
163,1617.6865234375,1739.7896728515625
164,1571.367919921875,2276.2431640625
165,2061.278564453125,2184.443603515625
166,1972.6910400390625,2030.364990234375
167,1822.79541015625,1889.5059814453125
168,1679.1829833984375,1818.6651611328125
169,1611.2362060546875,1828.9306640625
170,1626.484375,1885.9832763671875
171,1685.9881591796875,1938.7069091796875
172,1742.3160400390625,1951.5975341796875
173,1755.2825927734375,1927.380615234375
174,1725.3037109375,1865.866455078125
175,1661.317138671875,1802.064453125
